클래스분류,데이터셋
배우 검색,탤런트 # 가 나온 영화 검색 좀 해봐.
배우 검색,탤런트 # 가 나온 영화 검색하라니까.
배우 검색,탤런트 # 가 나온 영화 검색!
배우 검색,탤런트 # 가 나온 영화 검색해!
배우 검색,탤런트 # 가 나온 영화 검색해줘!
배우 검색,탤런트 # 가 나온 영화 검색해줘봐!
배우 검색,탤런트 # 가 나온 영화 검색해봐!
배우 검색,탤런트 # 가 나온 영화 검색해봐라!
배우 검색,탤런트 # 가 나온 영화 검색해봐 좀!
배우 검색,탤런트 # 가 나온 영화 검색해라!
배우 검색,탤런트 # 가 나온 영화 검색해보지 않을래?
배우 검색,탤런트 # 가 나온 영화 검색하지 않을래?
배우 검색,탤런트 # 가 나온 영화 검색할래?
배우 검색,탤런트 # 가 나온 영화 검색했으면 좋겠어!
배우 검색,탤런트 # 가 나온 영화 검색하렴!
배우 검색,탤런트 # 가 나온 영화 검색 좀 해봐!
배우 검색,탤런트 # 가 나온 영화 검색하라니까!
배우 검색,탤런트 # 가 나온 영화 알려줘
배우 검색,탤런트 # 가 나온 영화 알려줘 ㅎㅎ
배우 검색,탤런트 # 가 나온 영화 알려줭
배우 검색,탤런트 # 가 나온 영화 알려줘봐
배우 검색,탤런트 # 가 나온 영화 알려주라
배우 검색,탤런트 # 가 나온 영화 알려주랑
배우 검색,탤런트 # 가 나온 영화 알려달라
배우 검색,탤런트 # 가 나온 영화 알려줘.
배우 검색,탤런트 # 가 나온 영화 알려줘 ㅎㅎ!
배우 검색,탤런트 # 가 나온 영화 알려줭.
배우 검색,탤런트 # 가 나온 영화 알려줘봐.
배우 검색,탤런트 # 가 나온 영화 알려주라.
배우 검색,탤런트 # 가 나온 영화 알려주랑.
배우 검색,탤런트 # 가 나온 영화 알려달라.
배우 검색,탤런트 # 가 나온 영화 뭐
배우 검색,탤런트 # 가 나온 영화 뭐니
배우 검색,탤런트 # 가 나온 영화 뭐냐
배우 검색,탤런트 # 가 나온 영화 뭐라
배우 검색,탤런트 # 가 나온 영화 뭐라 하더라
배우 검색,탤런트 # 가 나온 영화 뭐야
배우 검색,탤런트 # 가 나온 영화 뭐였더라
배우 검색,탤런트 # 가 나온 영화 뭐였지
배우 검색,탤런트 # 가 나온 영화 뭐임
배우 검색,탤런트 # 가 나온 영화 뭐지
배우 검색,탤런트 # 가 나온 영화 머야
배우 검색,탤런트 # 가 나온 영화 머임
배우 검색,탤런트 # 가 나온 영화 무엇
배우 검색,탤런트 # 가 나온 영화 뭐 있니
배우 검색,탤런트 # 가 나온 영화 뭐 있냐
배우 검색,탤런트 # 가 나온 영화 뭐 있어
배우 검색,탤런트 # 가 나온 영화 뭐 있었더라
배우 검색,탤런트 # 가 나온 영화 뭐 있지
배우 검색,탤런트 # 가 나온 영화 뭐?
배우 검색,탤런트 # 가 나온 영화 뭐니?
배우 검색,탤런트 # 가 나온 영화 뭐냐?
배우 검색,탤런트 # 가 나온 영화 뭐라?
배우 검색,탤런트 # 가 나온 영화 뭐라 하더라?
배우 검색,탤런트 # 가 나온 영화 뭐야?
배우 검색,탤런트 # 가 나온 영화 뭐였더라?
배우 검색,탤런트 # 가 나온 영화 뭐였지?
배우 검색,탤런트 # 가 나온 영화 뭐임?
배우 검색,탤런트 # 가 나온 영화 뭐지?
배우 검색,탤런트 # 가 나온 영화 머야?
배우 검색,탤런트 # 가 나온 영화 머임?
배우 검색,탤런트 # 가 나온 영화 무엇?
배우 검색,탤런트 # 가 나온 영화 뭐 있니?
배우 검색,탤런트 # 가 나온 영화 뭐 있냐?
배우 검색,탤런트 # 가 나온 영화 뭐 있어?
배우 검색,탤런트 # 가 나온 영화 뭐 있었더라?
배우 검색,탤런트 # 가 나온 영화 뭐 있지?
배우 검색,탤런트 # 가 나온 영화 모르겠어
배우 검색,탤런트 # 가 나온 영화 모르겠엉
배우 검색,탤런트 # 가 나온 영화 모르겠쪙
배우 검색,탤런트 # 가 나온 영화 모르겠쩡
배우 검색,탤런트 # 가 나온 영화 몰라
배우 검색,탤런트 # 가 나온 영화 멀라
배우 검색,탤런트 # 가 나온 영화 몰랑
배우 검색,탤런트 # 가 나온 영화 기억이 안나
배우 검색,탤런트 # 가 나온 영화 까먹
배우 검색,탤런트 # 가 나온 영화 까먹었어
배우 검색,탤런트 # 가 나온 영화 까먹었다
배우 검색,탤런트 # 가 나온 영화 모르겠어.
배우 검색,탤런트 # 가 나온 영화 모르겠엉.
배우 검색,탤런트 # 가 나온 영화 모르겠쪙.
배우 검색,탤런트 # 가 나온 영화 모르겠쩡.
배우 검색,탤런트 # 가 나온 영화 몰라.
배우 검색,탤런트 # 가 나온 영화 멀라.
배우 검색,탤런트 # 가 나온 영화 몰랑.
배우 검색,탤런트 # 가 나온 영화 기억이 안나.
배우 검색,탤런트 # 가 나온 영화 까먹.
배우 검색,탤런트 # 가 나온 영화 까먹었어.
배우 검색,탤런트 # 가 나온 영화 까먹었다.
배우 검색,탤런트 # 가 나온 영화 말
배우 검색,탤런트 # 가 나온 영화 말해
배우 검색,탤런트 # 가 나온 영화 말해줘
배우 검색,탤런트 # 가 나온 영화 말해줘봐
배우 검색,탤런트 # 가 나온 영화 말해봐
배우 검색,탤런트 # 가 나온 영화 말해봐라
배우 검색,탤런트 # 가 나온 영화 말해봐 좀
배우 검색,탤런트 # 가 나온 영화 말해라
배우 검색,탤런트 # 가 나온 영화 말해보지 않을래
배우 검색,탤런트 # 가 나온 영화 말하지 않을래
배우 검색,탤런트 # 가 나온 영화 말할래
배우 검색,탤런트 # 가 나온 영화 말했으면 좋겠어
배우 검색,탤런트 # 가 나온 영화 말하렴
배우 검색,탤런트 # 가 나온 영화 말 좀 해봐
배우 검색,탤런트 # 가 나온 영화 말하라니까
배우 검색,탤런트 # 가 나온 영화 말해.
배우 검색,탤런트 # 가 나온 영화 말해줘.
배우 검색,탤런트 # 가 나온 영화 말해줘봐.
배우 검색,탤런트 # 가 나온 영화 말해봐.
배우 검색,탤런트 # 가 나온 영화 말해봐라.
배우 검색,탤런트 # 가 나온 영화 말해봐 좀.
배우 검색,탤런트 # 가 나온 영화 말해라.
배우 검색,탤런트 # 가 나온 영화 말해보지 않을래.
배우 검색,탤런트 # 가 나온 영화 말하지 않을래.
배우 검색,탤런트 # 가 나온 영화 말할래.
배우 검색,탤런트 # 가 나온 영화 말했으면 좋겠어.
배우 검색,탤런트 # 가 나온 영화 말하렴.
배우 검색,탤런트 # 가 나온 영화 말 좀 해봐.
배우 검색,탤런트 # 가 나온 영화 말하라니까.
배우 검색,탤런트 # 가 나온 영화 말해!
배우 검색,탤런트 # 가 나온 영화 말해줘!
배우 검색,탤런트 # 가 나온 영화 말해줘봐!
배우 검색,탤런트 # 가 나온 영화 말해봐!
배우 검색,탤런트 # 가 나온 영화 말해봐라!
배우 검색,탤런트 # 가 나온 영화 말해봐 좀!
배우 검색,탤런트 # 가 나온 영화 말해라!
배우 검색,탤런트 # 가 나온 영화 말해보지 않을래?
배우 검색,탤런트 # 가 나온 영화 말하지 않을래?
배우 검색,탤런트 # 가 나온 영화 말할래?
배우 검색,탤런트 # 가 나온 영화 말했으면 좋겠어!
배우 검색,탤런트 # 가 나온 영화 말하렴!
배우 검색,탤런트 # 가 나온 영화 말 좀 해봐!
배우 검색,탤런트 # 가 나온 영화 말하라니까!
배우 검색,탤런트 # 가 나온 영화 찾
배우 검색,탤런트 # 가 나온 영화 찾아
배우 검색,탤런트 # 가 나온 영화 찾아줘
배우 검색,탤런트 # 가 나온 영화 찾아봐
배우 검색,탤런트 # 가 나온 영화 찾아봐라
배우 검색,탤런트 # 가 나온 영화 찾아봐줘
배우 검색,탤런트 # 가 나온 영화 찾아봐 좀
배우 검색,탤런트 # 가 나온 영화 찾아라
배우 검색,탤런트 # 가 나온 영화 찾지 않을래
배우 검색,탤런트 # 가 나온 영화 찾아주지 않을래
배우 검색,탤런트 # 가 나온 영화 찾을래
배우 검색,탤런트 # 가 나온 영화 찾았으면 좋겠어
배우 검색,탤런트 # 가 나온 영화 찾아보렴
배우 검색,탤런트 # 가 나온 영화 찾으라니까
배우 검색,탤런트 # 가 나온 영화 찾아.
배우 검색,탤런트 # 가 나온 영화 찾아줘.
배우 검색,탤런트 # 가 나온 영화 찾아봐.
배우 검색,탤런트 # 가 나온 영화 찾아봐라.
배우 검색,탤런트 # 가 나온 영화 찾아봐줘.
배우 검색,탤런트 # 가 나온 영화 찾아봐 좀.
배우 검색,탤런트 # 가 나온 영화 찾아라.
배우 검색,탤런트 # 가 나온 영화 찾지 않을래.
배우 검색,탤런트 # 가 나온 영화 찾아주지 않을래.
배우 검색,탤런트 # 가 나온 영화 찾을래.
배우 검색,탤런트 # 가 나온 영화 찾았으면 좋겠어.
배우 검색,탤런트 # 가 나온 영화 찾아보렴.
배우 검색,탤런트 # 가 나온 영화 찾으라니까.
배우 검색,탤런트 # 가 나온 영화 찾아!
배우 검색,탤런트 # 가 나온 영화 찾아줘!
배우 검색,탤런트 # 가 나온 영화 찾아봐!
배우 검색,탤런트 # 가 나온 영화 찾아봐라!
배우 검색,탤런트 # 가 나온 영화 찾아봐줘!
배우 검색,탤런트 # 가 나온 영화 찾아봐 좀!
배우 검색,탤런트 # 가 나온 영화 찾아라!
배우 검색,탤런트 # 가 나온 영화 찾지 않을래?
배우 검색,탤런트 # 가 나온 영화 찾아주지 않을래?
배우 검색,탤런트 # 가 나온 영화 찾을래?
배우 검색,탤런트 # 가 나온 영화 찾았으면 좋겠어!
배우 검색,탤런트 # 가 나온 영화 찾아보렴!
배우 검색,탤런트 # 가 나온 영화 찾으라니까!
배우 검색,탤런트 # 가 나온 영화를
배우 검색,탤런트 # 가 나온 영화를 ㄱㄱ
배우 검색,탤런트 # 가 나온 영화를.
배우 검색,탤런트 # 가 나온 영화를 ㄱㄱ!
배우 검색,탤런트 # 가 나온 영화를 가르쳐줘
배우 검색,탤런트 # 가 나온 영화를 가르쳐줘 ㅎㅎ
배우 검색,탤런트 # 가 나온 영화를 가르쳐줭
배우 검색,탤런트 # 가 나온 영화를 가르쳐줘봐
배우 검색,탤런트 # 가 나온 영화를 가르쳐주라
배우 검색,탤런트 # 가 나온 영화를 가르쳐주랑
배우 검색,탤런트 # 가 나온 영화를 가르쳐달라
배우 검색,탤런트 # 가 나온 영화를 가르쳐줘.
배우 검색,탤런트 # 가 나온 영화를 가르쳐줘 ㅎㅎ!
배우 검색,탤런트 # 가 나온 영화를 가르쳐줭.
배우 검색,탤런트 # 가 나온 영화를 가르쳐줘봐.
배우 검색,탤런트 # 가 나온 영화를 가르쳐주라.
배우 검색,탤런트 # 가 나온 영화를 가르쳐주랑.
배우 검색,탤런트 # 가 나온 영화를 가르쳐달라.
배우 검색,탤런트 # 가 나온 영화를 검색
배우 검색,탤런트 # 가 나온 영화를 검색해
배우 검색,탤런트 # 가 나온 영화를 검색해줘
배우 검색,탤런트 # 가 나온 영화를 검색해줘봐
배우 검색,탤런트 # 가 나온 영화를 검색해봐
배우 검색,탤런트 # 가 나온 영화를 검색해봐라
배우 검색,탤런트 # 가 나온 영화를 검색해봐 좀
배우 검색,탤런트 # 가 나온 영화를 검색해라
배우 검색,탤런트 # 가 나온 영화를 검색해보지 않을래
배우 검색,탤런트 # 가 나온 영화를 검색하지 않을래
배우 검색,탤런트 # 가 나온 영화를 검색할래
배우 검색,탤런트 # 가 나온 영화를 검색했으면 좋겠어
배우 검색,탤런트 # 가 나온 영화를 검색하렴
배우 검색,탤런트 # 가 나온 영화를 검색 좀 해봐
배우 검색,탤런트 # 가 나온 영화를 검색하라니까
배우 검색,탤런트 # 가 나온 영화를 검색.
배우 검색,탤런트 # 가 나온 영화를 검색해.
배우 검색,탤런트 # 가 나온 영화를 검색해줘.
배우 검색,탤런트 # 가 나온 영화를 검색해줘봐.
배우 검색,탤런트 # 가 나온 영화를 검색해봐.
배우 검색,탤런트 # 가 나온 영화를 검색해봐라.
배우 검색,탤런트 # 가 나온 영화를 검색해봐 좀.
배우 검색,탤런트 # 가 나온 영화를 검색해라.
배우 검색,탤런트 # 가 나온 영화를 검색해보지 않을래.
배우 검색,탤런트 # 가 나온 영화를 검색하지 않을래.
배우 검색,탤런트 # 가 나온 영화를 검색할래.
배우 검색,탤런트 # 가 나온 영화를 검색했으면 좋겠어.
배우 검색,탤런트 # 가 나온 영화를 검색하렴.
배우 검색,탤런트 # 가 나온 영화를 검색 좀 해봐.
배우 검색,탤런트 # 가 나온 영화를 검색하라니까.
배우 검색,탤런트 # 가 나온 영화를 검색!
배우 검색,탤런트 # 가 나온 영화를 검색해!
배우 검색,탤런트 # 가 나온 영화를 검색해줘!
배우 검색,탤런트 # 가 나온 영화를 검색해줘봐!
배우 검색,탤런트 # 가 나온 영화를 검색해봐!
배우 검색,탤런트 # 가 나온 영화를 검색해봐라!
배우 검색,탤런트 # 가 나온 영화를 검색해봐 좀!
배우 검색,탤런트 # 가 나온 영화를 검색해라!
배우 검색,탤런트 # 가 나온 영화를 검색해보지 않을래?
배우 검색,탤런트 # 가 나온 영화를 검색하지 않을래?
배우 검색,탤런트 # 가 나온 영화를 검색할래?
배우 검색,탤런트 # 가 나온 영화를 검색했으면 좋겠어!
배우 검색,탤런트 # 가 나온 영화를 검색하렴!
배우 검색,탤런트 # 가 나온 영화를 검색 좀 해봐!
배우 검색,탤런트 # 가 나온 영화를 검색하라니까!
배우 검색,탤런트 # 가 나온 영화를 알려줘
배우 검색,탤런트 # 가 나온 영화를 알려줘 ㅎㅎ
배우 검색,탤런트 # 가 나온 영화를 알려줭
배우 검색,탤런트 # 가 나온 영화를 알려줘봐
배우 검색,탤런트 # 가 나온 영화를 알려주라
배우 검색,탤런트 # 가 나온 영화를 알려주랑
배우 검색,탤런트 # 가 나온 영화를 알려달라
배우 검색,탤런트 # 가 나온 영화를 알려줘.
배우 검색,탤런트 # 가 나온 영화를 알려줘 ㅎㅎ!
배우 검색,탤런트 # 가 나온 영화를 알려줭.
배우 검색,탤런트 # 가 나온 영화를 알려줘봐.
배우 검색,탤런트 # 가 나온 영화를 알려주라.
배우 검색,탤런트 # 가 나온 영화를 알려주랑.
배우 검색,탤런트 # 가 나온 영화를 알려달라.
배우 검색,탤런트 # 가 나온 영화를 뭐
배우 검색,탤런트 # 가 나온 영화를 뭐니
배우 검색,탤런트 # 가 나온 영화를 뭐냐
배우 검색,탤런트 # 가 나온 영화를 뭐라
배우 검색,탤런트 # 가 나온 영화를 뭐라 하더라
배우 검색,탤런트 # 가 나온 영화를 뭐야
배우 검색,탤런트 # 가 나온 영화를 뭐였더라
배우 검색,탤런트 # 가 나온 영화를 뭐였지
배우 검색,탤런트 # 가 나온 영화를 뭐임
배우 검색,탤런트 # 가 나온 영화를 뭐지
배우 검색,탤런트 # 가 나온 영화를 머야
배우 검색,탤런트 # 가 나온 영화를 머임
배우 검색,탤런트 # 가 나온 영화를 무엇
배우 검색,탤런트 # 가 나온 영화를 뭐 있니
배우 검색,탤런트 # 가 나온 영화를 뭐 있냐
배우 검색,탤런트 # 가 나온 영화를 뭐 있어
배우 검색,탤런트 # 가 나온 영화를 뭐 있었더라
배우 검색,탤런트 # 가 나온 영화를 뭐 있지
배우 검색,탤런트 # 가 나온 영화를 뭐?
배우 검색,탤런트 # 가 나온 영화를 뭐니?
배우 검색,탤런트 # 가 나온 영화를 뭐냐?
배우 검색,탤런트 # 가 나온 영화를 뭐라?
